ICES division,ICES_division_Area_km2,statistic_rectangle,statistic_subrectangle,Area_stat_rect_m2,Area_stat_subrect_m2
27.8.a,62145.0892915,24E2,24E23,4168617203,464865101.2
27.8.a,62145.0892915,24E2,24E26,4168617203,464865101.2
27.8.a,62145.0892915,24E2,24E29,4168617203,464865101.2
27.8.a,62145.0892915,24E2,24E22,4168617203,463180188.4
27.8.a,62145.0892915,24E2,24E25,4168617203,463180188.4
27.8.a,62145.0892915,24E2,24E28,4168617203,463180188.4
27.8.a,62145.0892915,24E2,24E21,4168617203,461493772.2
27.8.a,62145.0892915,24E2,24E24,4168617203,461493656.5
27.8.a,62145.0892915,24E2,24E27,4168617203,461493745.5
27.8.a,62145.0892915,24E2,24E33,4168617203,0.172
27.8.a,62145.0892915,24E2,24E32,4168617203,0.171
27.8.a,62145.0892915,24E2,24E31,4168617203,0.171
27.8.a,62145.0892915,23E3,23E43,3.208,1.073
27.8.a,62145.0892915,23E3,23E42,3.208,1.069
27.8.a,62145.0892915,23E3,23E41,3.208,1.066
27.8.a,62145.0892915,24E3,24E33,4168616969,464865102.3
27.8.a,62145.0892915,24E3,24E36,4168616969,464865101.2
27.8.a,62145.0892915,24E3,24E39,4168616969,464865101.2
27.8.a,62145.0892915,24E3,24E32,4168616969,463180189.5
27.8.a,62145.0892915,24E3,24E35,4168616969,463180188.4
27.8.a,62145.0892915,24E3,24E38,4168616969,463180188.4
27.8.a,62145.0892915,24E3,24E31,4168616969,461493599.8
27.8.a,62145.0892915,24E3,24E34,4168616969,461493736.6
27.8.a,62145.0892915,24E3,24E37,4168616969,461493598.7
27.8.a,62145.0892915,24E3,23E41,4168616969,0
27.8.a,62145.0892915,24E3,24E43,4168616969,1.063
27.8.a,62145.0892915,24E3,24E42,4168616969,1.059
27.8.a,62145.0892915,24E3,24E41,4168616969,1.056
27.8.a,62145.0892915,21E4,21E53,2.152,0.719
27.8.a,62145.0892915,21E4,21E52,2.152,0.717
27.8.a,62145.0892915,21E4,21E51,2.152,0.715
27.8.a,62145.0892915,21E4,22E53,2.152,0
27.8.a,62145.0892915,22E4,22E53,2.132,0.713
27.8.a,62145.0892915,22E4,22E52,2.132,0.711
27.8.a,62145.0892915,22E4,22E51,2.132,0.709
27.8.a,62145.0892915,23E4,23E43,4214091030,469233082.3
27.8.a,62145.0892915,23E4,23E46,4214091030,469233194.5
27.8.a,62145.0892915,23E4,23E49,4214091030,469233082.1
27.8.a,62145.0892915,23E4,23E42,4214091030,467557814
27.8.a,62145.0892915,23E4,23E45,4214091030,467557813.9
27.8.a,62145.0892915,23E4,23E48,4214091030,467557813.9
27.8.a,62145.0892915,23E4,23E41,4214091030,466102667.1
27.8.a,62145.0892915,23E4,23E44,4214091030,466102666.9
27.8.a,62145.0892915,23E4,23E47,4214091030,466102666.9
27.8.a,62145.0892915,23E4,22E51,4214091030,0
27.8.a,62145.0892915,23E4,23E53,4214091030,0.706
27.8.a,62145.0892915,23E4,23E52,4214091030,0.704
27.8.a,62145.0892915,23E4,23E51,4214091030,0.702
27.8.a,62145.0892915,24E4,23E41,4162541774,1.56
27.8.a,62145.0892915,24E4,23E44,4162541774,1.56
27.8.a,62145.0892915,24E4,23E47,4162541774,1.56
27.8.a,62145.0892915,24E4,24E43,4162541774,464643456.1
27.8.a,62145.0892915,24E4,24E46,4162541774,464643455.9
27.8.a,62145.0892915,24E4,24E49,4162541774,464643455.9
27.8.a,62145.0892915,24E4,24E42,4162541774,463180188.6
27.8.a,62145.0892915,24E4,24E45,4162541774,463180188.4
27.8.a,62145.0892915,24E4,24E48,4162541774,463180188.4
27.8.a,62145.0892915,24E4,24E41,4162541774,461493745.7
27.8.a,62145.0892915,24E4,24E44,4162541774,461493656.5
27.8.a,62145.0892915,24E4,24E47,4162541774,461493772.2
27.8.a,62145.0892915,24E4,23E51,4162541774,0
27.8.a,62145.0892915,24E4,24E53,4162541774,0.7
27.8.a,62145.0892915,24E4,24E52,4162541774,0.698
27.8.a,62145.0892915,24E4,24E51,4162541774,0.695
27.8.a,62145.0892915,21E5,21E53,4292023040,477857762.2
27.8.a,62145.0892915,21E5,21E56,4292023040,477857876.3
27.8.a,62145.0892915,21E5,21E59,4292023040,477857761.6
27.8.a,62145.0892915,21E5,21E63,4292023040,0.346
27.8.a,62145.0892915,21E5,21E52,4292023040,476202647.7
27.8.a,62145.0892915,21E5,21E55,4292023040,476202647.2
27.8.a,62145.0892915,21E5,21E58,4292023040,476202647.2
27.8.a,62145.0892915,21E5,21E51,4292023040,474772139.8
27.8.a,62145.0892915,21E5,21E54,4292023040,474772139.2
27.8.a,62145.0892915,21E5,21E57,4292023040,474772139.2
27.8.a,62145.0892915,21E5,22E53,4292023040,0.272
27.8.a,62145.0892915,21E5,22E56,4292023040,0.272
27.8.a,62145.0892915,21E5,22E59,4292023040,0.272
27.8.a,62145.0892915,21E5,21E62,4292023040,0.345
27.8.a,62145.0892915,21E5,21E61,4292023040,0.344
27.8.a,62145.0892915,21E5,22E63,4292023040,0
27.8.a,62145.0892915,22E5,22E53,4247019733,473337501.5
27.8.a,62145.0892915,22E5,22E56,4247019733,473337501
27.8.a,62145.0892915,22E5,22E59,4247019733,473337501
27.8.a,62145.0892915,22E5,22E52,4247019733,471898735.2
27.8.a,62145.0892915,22E5,22E55,4247019733,471898734.7
27.8.a,62145.0892915,22E5,22E58,4247019733,471898734.7
27.8.a,62145.0892915,22E5,22E51,4247019733,470455858.4
27.8.a,62145.0892915,22E5,22E54,4247019733,470455857.8
27.8.a,62145.0892915,22E5,22E57,4247019733,470455857.8
27.8.a,62145.0892915,22E5,22E63,4247019733,0.343
27.8.a,62145.0892915,22E5,22E62,4247019733,0.342
27.8.a,62145.0892915,22E5,22E61,4247019733,0.341
27.8.a,62145.0892915,23E5,22E51,4207949574,0.308
27.8.a,62145.0892915,23E5,22E54,4207949574,0.308
27.8.a,62145.0892915,23E5,22E57,4207949574,0.308
27.8.a,62145.0892915,23E5,23E53,4207949574,469008881.6
27.8.a,62145.0892915,23E5,23E56,4207949574,469008881
27.8.a,62145.0892915,23E5,23E59,4207949574,469008881
27.8.a,62145.0892915,23E5,23E52,4207949574,467557814.4
27.8.a,62145.0892915,23E5,23E55,4207949574,467557813.9
27.8.a,62145.0892915,23E5,23E58,4207949574,467557813.9
27.8.a,62145.0892915,23E5,23E51,4207949574,466102667.4
27.8.a,62145.0892915,23E5,23E54,4207949574,466102666.9
27.8.a,62145.0892915,23E5,23E57,4207949574,466102666.9
27.8.a,62145.0892915,23E5,22E61,4207949574,0
27.8.a,62145.0892915,23E5,23E63,4207949574,0.34
27.8.a,62145.0892915,23E5,23E62,4207949574,0.339
27.8.a,62145.0892915,23E5,23E61,4207949574,0.338
27.8.a,62145.0892915,24E5,23E51,3591648103,1.56
27.8.a,62145.0892915,24E5,23E54,3591648103,1.56
27.8.a,62145.0892915,24E5,23E57,3591648103,1.56
27.8.a,62145.0892915,24E5,24E53,3591648103,464643456.5
27.8.a,62145.0892915,24E5,24E56,3591648103,464643455.9
27.8.a,62145.0892915,24E5,24E59,3591648103,464643455.9
27.8.a,62145.0892915,24E5,24E52,3591648103,463180189
27.8.a,62145.0892915,24E5,24E55,3591648103,449107261.8
27.8.a,62145.0892915,24E5,24E58,3591648103,409014959.8
27.8.a,62145.0892915,24E5,24E51,3591648103,461493488.2
27.8.a,62145.0892915,24E5,24E54,3591648103,377581292.2
27.8.a,62145.0892915,24E5,24E57,3591648103,42751183.45
27.8.a,62145.0892915,24E5,23E61,3591648103,0
27.8.a,62145.0892915,24E5,24E63,3591648103,0.337
27.8.a,62145.0892915,24E5,24E62,3591648103,0.308
27.8.a,62145.0892915,24E5,24E61,3591648103,0.036
27.8.a,62145.0892915,21E6,21E63,4292022815,477857634
27.8.a,62145.0892915,21E6,21E66,4292022815,477857657.5
27.8.a,62145.0892915,21E6,21E69,4292022815,477857694.5
27.8.a,62145.0892915,21E6,21E62,4292022815,476202648.1
27.8.a,62145.0892915,21E6,21E65,4292022815,476202647.2
27.8.a,62145.0892915,21E6,21E68,4292022815,476202647.1
27.8.a,62145.0892915,21E6,21E61,4292022815,474772140.2
27.8.a,62145.0892915,21E6,21E64,4292022815,474772139.2
27.8.a,62145.0892915,21E6,21E67,4292022815,474772139.2
27.8.a,62145.0892915,21E6,22E63,4292022815,0.272
27.8.a,62145.0892915,21E6,22E66,4292022815,0.272
27.8.a,62145.0892915,21E6,22E69,4292022815,0.272
27.8.a,62145.0892915,22E6,22E63,4247019733,473337501.9
27.8.a,62145.0892915,22E6,22E66,4247019733,473337501
27.8.a,62145.0892915,22E6,22E69,4247019733,473337501
27.8.a,62145.0892915,22E6,22E62,4247019733,471898735.6
27.8.a,62145.0892915,22E6,22E65,4247019733,471898734.7
27.8.a,62145.0892915,22E6,22E68,4247019733,471898734.6
27.8.a,62145.0892915,22E6,22E61,4247019733,470455858.8
27.8.a,62145.0892915,22E6,22E64,4247019733,470455857.8
27.8.a,62145.0892915,22E6,22E67,4247019733,470455857.8
27.8.a,62145.0892915,23E6,22E61,4106243250,0.308
27.8.a,62145.0892915,23E6,22E64,4106243250,0.308
27.8.a,62145.0892915,23E6,22E67,4106243250,0.308
27.8.a,62145.0892915,23E6,23E63,4106243250,469008881.9
27.8.a,62145.0892915,23E6,23E66,4106243250,469008881
27.8.a,62145.0892915,23E6,23E69,4106243250,469008881
27.8.a,62145.0892915,23E6,23E62,4106243250,467557814.8
27.8.a,62145.0892915,23E6,23E65,4106243250,467557813.9
27.8.a,62145.0892915,23E6,23E68,4106243250,412343015.2
27.8.a,62145.0892915,23E6,23E61,4106243250,466102667.8
27.8.a,62145.0892915,23E6,23E64,4106243250,466102666.9
27.8.a,62145.0892915,23E6,23E67,4106243250,421772137.1
27.8.a,62145.0892915,24E6,23E61,1885507881,1.56
27.8.a,62145.0892915,24E6,23E64,1885507881,1.56
27.8.a,62145.0892915,24E6,23E67,1885507881,1.411
27.8.a,62145.0892915,24E6,24E63,1885507881,464643456.8
27.8.a,62145.0892915,24E6,24E66,1885507881,448266655
27.8.a,62145.0892915,24E6,24E69,1885507881,312223999.1
27.8.a,62145.0892915,24E6,24E62,1885507881,390642866.4
27.8.a,62145.0892915,24E6,24E65,1885507881,200177135.2
27.8.a,62145.0892915,24E6,24E68,1885507881,36874372.55
27.8.a,62145.0892915,24E6,24E61,1885507881,35929296.58
27.8.a,62145.0892915,21E7,21E69,4292022886,0.027
27.8.a,62145.0892915,21E7,21E73,4292022886,477857676.9
27.8.a,62145.0892915,21E7,21E76,4292022886,477857738
27.8.a,62145.0892915,21E7,21E79,4292022886,477857687.2
27.8.a,62145.0892915,21E7,21E68,4292022886,0.026
27.8.a,62145.0892915,21E7,21E67,4292022886,0.026
27.8.a,62145.0892915,21E7,22E69,4292022886,0
27.8.a,62145.0892915,21E7,21E72,4292022886,476202648.4
27.8.a,62145.0892915,21E7,21E75,4292022886,476202647.2
27.8.a,62145.0892915,21E7,21E78,4292022886,476202646.8
27.8.a,62145.0892915,21E7,21E71,4292022886,474772140.5
27.8.a,62145.0892915,21E7,21E74,4292022886,474772139.2
27.8.a,62145.0892915,21E7,21E77,4292022886,474772138.9
27.8.a,62145.0892915,21E7,22E73,4292022886,0.272
27.8.a,62145.0892915,21E7,22E76,4292022886,0.272
27.8.a,62145.0892915,21E7,22E79,4292022886,0.272
27.8.a,62145.0892915,22E7,22E69,3972868120,0.026
27.8.a,62145.0892915,22E7,22E68,3972868120,0.026
27.8.a,62145.0892915,22E7,22E67,3972868120,0.026
27.8.a,62145.0892915,22E7,22E73,3972868120,473337502.3
27.8.a,62145.0892915,22E7,22E76,3972868120,473337501
27.8.a,62145.0892915,22E7,22E79,3972868120,473337500.6
27.8.a,62145.0892915,22E7,22E72,3972868120,471898735.9
27.8.a,62145.0892915,22E7,22E75,3972868120,454122054.3
27.8.a,62145.0892915,22E7,22E78,3972868120,396897929.7
27.8.a,62145.0892915,22E7,22E71,3972868120,470455859.1
27.8.a,62145.0892915,22E7,22E74,3972868120,470455857.8
27.8.a,62145.0892915,22E7,22E77,3972868120,292889077.6
27.8.a,62145.0892915,23E7,22E67,2957770393,0
27.8.a,62145.0892915,23E7,23E69,2957770393,0.026
27.8.a,62145.0892915,23E7,23E68,2957770393,0.026
27.8.a,62145.0892915,23E7,23E67,2957770393,0.026
27.8.a,62145.0892915,23E7,22E71,2957770393,0.308
27.8.a,62145.0892915,23E7,22E74,2957770393,0.308
27.8.a,62145.0892915,23E7,22E77,2957770393,0.205
27.8.a,62145.0892915,23E7,23E73,2957770393,469008882.3
27.8.a,62145.0892915,23E7,23E76,2957770393,468876538.2
27.8.a,62145.0892915,23E7,23E79,2957770393,329934245.3
27.8.a,62145.0892915,23E7,23E72,2957770393,467162347.8
27.8.a,62145.0892915,23E7,23E75,2957770393,377665953.1
27.8.a,62145.0892915,23E7,23E78,2957770393,154317299.1
27.8.a,62145.0892915,23E7,23E71,2957770393,452420543.8
27.8.a,62145.0892915,23E7,23E74,2957770393,240039346.2
27.8.a,62145.0892915,24E7,23E67,209256448.9,0
27.8.a,62145.0892915,24E7,24E69,209256448.9,0.01
27.8.a,62145.0892915,24E7,23E71,209256448.9,0.948
27.8.a,62145.0892915,24E7,23E74,209256448.9,1.155
27.8.a,62145.0892915,24E7,24E73,209256448.9,173069196.5
27.8.a,62145.0892915,24E7,24E76,209256448.9,33604418.42
27.8.a,62145.0892915,24E7,24E79,209256448.9,2586953.051
27.8.a,62145.0892915,24E7,24E72,209256448.9,3182.448
27.8.a,62145.0892915,21E8,21E79,2870378773,0.399
27.8.a,62145.0892915,21E8,21E83,2870378773,477857763.5
27.8.a,62145.0892915,21E8,21E86,2870378773,455457972.5
27.8.a,62145.0892915,21E8,21E89,2870378773,302479189.4
27.8.a,62145.0892915,21E8,21E78,2870378773,0.398
27.8.a,62145.0892915,21E8,21E77,2870378773,0.397
27.8.a,62145.0892915,21E8,22E79,2870378773,0
27.8.a,62145.0892915,21E8,21E82,2870378773,476202647.2
27.8.a,62145.0892915,21E8,21E85,2870378773,410715621.5
27.8.a,62145.0892915,21E8,21E88,2870378773,182934282.5
27.8.a,62145.0892915,21E8,21E81,2870378773,433660134.9
27.8.a,62145.0892915,21E8,21E84,2870378773,131071496.3
27.8.a,62145.0892915,21E8,22E83,2870378773,0.15
27.8.a,62145.0892915,22E8,22E79,229071474.2,0.396
27.8.a,62145.0892915,22E8,22E78,229071474.2,0.159
27.8.a,62145.0892915,22E8,22E83,229071474.2,207107446.2
27.8.a,62145.0892915,22E8,22E82,229071474.2,21964027.4
27.8.a,62145.0892915,23E8,23E79,30432584.55,0.088
27.8.a,62145.0892915,23E8,23E78,30432584.55,0.021
27.8.a,62145.0892915,23E8,23E83,30432584.55,3065065.623
27.8.a,62145.0892915,23E8,23E82,30432584.55,14555141.09
27.8.a,62145.0892915,23E8,23E85,30432584.55,9683435.814
27.8.a,62145.0892915,23E8,23E88,30432584.55,544595.365
27.8.a,62145.0892915,23E8,23E87,30432584.55,2584346.565
27.7.j.2,96334.8099981,25D8,25D85,1628076571,97818159.9
27.7.j.2,96334.8099981,25D8,25D88,1628076571,282330814.2
27.7.j.2,96334.8099981,25D8,25D81,1628076571,328105658.2
27.7.j.2,96334.8099981,25D8,25D84,1628076571,457247605.3
27.7.j.2,96334.8099981,25D8,25D87,1628076571,457286799.6
27.7.j.2,96334.8099981,25D8,26D83,1628076571,1.399
27.7.j.2,96334.8099981,25D8,26D86,1628076571,1.399
27.7.j.2,96334.8099981,25D8,26D89,1628076571,1.399
27.7.j.2,96334.8099981,26D8,26D83,4088768682,455803429.2
27.7.j.2,96334.8099981,26D8,26D86,4088768682,455803429.2
27.7.j.2,96334.8099981,26D8,26D89,4088768682,455803429.6
27.7.j.2,96334.8099981,26D8,26D82,4088768682,454316075.7
27.7.j.2,96334.8099981,26D8,26D85,4088768682,454316075.7
27.7.j.2,96334.8099981,26D8,26D88,4088768682,454316076
27.7.j.2,96334.8099981,26D8,26D81,4088768682,452824747.4
27.7.j.2,96334.8099981,26D8,26D84,4088768682,452824747.4
27.7.j.2,96334.8099981,26D8,26D87,4088768682,452824747.7
27.7.j.2,96334.8099981,26D8,27D83,4088768682,0.647
27.7.j.2,96334.8099981,26D8,27D86,4088768682,0.647
27.7.j.2,96334.8099981,26D8,27D89,4088768682,0.647
27.7.j.2,96334.8099981,27D8,27D83,4048394342,451329457
27.7.j.2,96334.8099981,27D8,27D86,4048394342,451329457
27.7.j.2,96334.8099981,27D8,27D89,4048394342,451329457.4
27.7.j.2,96334.8099981,27D8,27D82,4048394342,449830220.6
27.7.j.2,96334.8099981,27D8,27D85,4048394342,449830220.6
27.7.j.2,96334.8099981,27D8,27D88,4048394342,449830221
27.7.j.2,96334.8099981,27D8,27D81,4048394342,448327041.4
27.7.j.2,96334.8099981,27D8,27D84,4048394342,448327041.4
27.7.j.2,96334.8099981,27D8,27D87,4048394342,448327041.7
27.7.j.2,96334.8099981,27D8,28D83,4048394342,0.604
27.7.j.2,96334.8099981,27D8,28D86,4048394342,0.604
27.7.j.2,96334.8099981,27D8,28D89,4048394342,0.604
27.7.j.2,96334.8099981,28D8,28D83,4007701107,446819939
27.7.j.2,96334.8099981,28D8,28D86,4007701107,446819939
27.7.j.2,96334.8099981,28D8,28D89,4007701107,446819939.3
27.7.j.2,96334.8099981,28D8,28D82,4007701107,445308924.3
27.7.j.2,96334.8099981,28D8,28D85,4007701107,445308924.3
27.7.j.2,96334.8099981,28D8,28D88,4007701107,445308924.6
27.7.j.2,96334.8099981,28D8,28D81,4007701107,443794004.9
27.7.j.2,96334.8099981,28D8,28D84,4007701107,443794004.9
27.7.j.2,96334.8099981,28D8,28D87,4007701107,443794005.2
27.7.j.2,96334.8099981,28D8,29D83,4007701107,0.264
27.7.j.2,96334.8099981,28D8,29D86,4007701107,0.264
27.7.j.2,96334.8099981,28D8,29D89,4007701107,0.264
27.7.j.2,96334.8099981,29D8,29D83,3966691900,442275198.5
27.7.j.2,96334.8099981,29D8,29D86,3966691900,442275198.5
27.7.j.2,96334.8099981,29D8,29D89,3966691900,442275198.9
27.7.j.2,96334.8099981,29D8,29D82,3966691900,440752512.8
27.7.j.2,96334.8099981,29D8,29D85,3966691900,440752512.8
27.7.j.2,96334.8099981,29D8,29D88,3966691900,440752513.1
27.7.j.2,96334.8099981,29D8,29D81,3966691900,439225961.5
27.7.j.2,96334.8099981,29D8,29D84,3966691900,439225961.5
27.7.j.2,96334.8099981,29D8,29D87,3966691900,439225961.8
27.7.j.2,96334.8099981,29D8,30D83,3966691900,0.307
27.7.j.2,96334.8099981,29D8,30D86,3966691900,0.307
27.7.j.2,96334.8099981,29D8,30D89,3966691900,0.307
27.7.j.2,96334.8099981,30D8,30D83,3925369676,437695559.2
27.7.j.2,96334.8099981,30D8,30D86,3925369676,437695559.2
27.7.j.2,96334.8099981,30D8,30D89,3925369676,437695559.5
27.7.j.2,96334.8099981,30D8,30D82,3925369676,436161316.9
27.7.j.2,96334.8099981,30D8,30D85,3925369676,436161316.9
27.7.j.2,96334.8099981,30D8,30D88,3925369676,436161317.2
27.7.j.2,96334.8099981,30D8,30D81,3925369676,434623242.2
27.7.j.2,96334.8099981,30D8,30D84,3925369676,434623242.2
27.7.j.2,96334.8099981,30D8,30D87,3925369676,434623242.6
27.7.j.2,96334.8099981,30D8,31D83,3925369676,0.071
27.7.j.2,96334.8099981,30D8,31D86,3925369676,0.071
27.7.j.2,96334.8099981,30D8,31D89,3925369676,0.071
27.7.j.2,96334.8099981,31D8,31D83,3883737420,433081355.8
27.7.j.2,96334.8099981,31D8,31D86,3883737420,433081355.8
27.7.j.2,96334.8099981,31D8,31D89,3883737420,433081356.1
27.7.j.2,96334.8099981,31D8,31D82,3883737420,431535663.1
27.7.j.2,96334.8099981,31D8,31D85,3883737420,431535663.1
27.7.j.2,96334.8099981,31D8,31D88,3883737420,431535663.4
27.7.j.2,96334.8099981,31D8,31D81,3883737420,429986180.3
27.7.j.2,96334.8099981,31D8,31D84,3883737420,429986180.3
27.7.j.2,96334.8099981,31D8,31D87,3883737420,429986180.6
27.7.j.2,96334.8099981,32D8,31D81,3841798149,0.473
27.7.j.2,96334.8099981,32D8,31D84,3841798149,0.473
27.7.j.2,96334.8099981,32D8,31D87,3841798149,0.473
27.7.j.2,96334.8099981,32D8,32D83,3841798149,428432919.5
27.7.j.2,96334.8099981,32D8,32D86,3841798149,428432919.5
27.7.j.2,96334.8099981,32D8,32D89,3841798149,428432919.8
27.7.j.2,96334.8099981,32D8,32D82,3841798149,426875891
27.7.j.2,96334.8099981,32D8,32D85,3841798149,426875891
27.7.j.2,96334.8099981,32D8,32D88,3841798149,426875891.4
27.7.j.2,96334.8099981,32D8,32D81,3841798149,425315109.9
27.7.j.2,96334.8099981,32D8,32D84,3841798149,425315109.9
27.7.j.2,96334.8099981,32D8,32D87,3841798149,425315110.2
27.7.j.2,96334.8099981,33D8,32D81,3794243857,1.056
27.7.j.2,96334.8099981,33D8,32D84,3794243857,1.056
27.7.j.2,96334.8099981,33D8,32D87,3794243857,1.056
27.7.j.2,96334.8099981,33D8,33D83,3794243857,423750588.4
27.7.j.2,96334.8099981,33D8,33D86,3794243857,423750588.4
27.7.j.2,96334.8099981,33D8,33D89,3794243857,423750588.8
27.7.j.2,96334.8099981,33D8,33D82,3794243857,422182337.9
27.7.j.2,96334.8099981,33D8,33D85,3794243857,422182337.9
27.7.j.2,96334.8099981,33D8,33D88,3794243857,422182338.3
27.7.j.2,96334.8099981,33D8,33D81,3794243857,420416641.1
27.7.j.2,96334.8099981,33D8,33D84,3794243857,420416580
27.7.j.2,96334.8099981,33D8,33D87,3794243857,420416624.5
27.7.j.2,96334.8099981,24D9,25D96,1578642.308,171881.882
27.7.j.2,96334.8099981,24D9,25D99,1578642.308,219210.341
27.7.j.2,96334.8099981,24D9,25E03,1578642.308,0
27.7.j.2,96334.8099981,25D9,25D93,3693762534,62397585.18
27.7.j.2,96334.8099981,25D9,25D96,3693762534,457995670.1
27.7.j.2,96334.8099981,25D9,25D99,3693762534,460241534.3
27.7.j.2,96334.8099981,25D9,25E03,3693762534,0.008
27.7.j.2,96334.8099981,25D9,25D88,3693762534,0.681
27.7.j.2,96334.8099981,25D9,25D87,3693762534,0.869
27.7.j.2,96334.8099981,25D9,26D89,3693762534,0
27.7.j.2,96334.8099981,25D9,25D92,3693762534,419634678.3
27.7.j.2,96334.8099981,25D9,25D95,3693762534,458766170.9
27.7.j.2,96334.8099981,25D9,25D98,3693762534,458766172.1
27.7.j.2,96334.8099981,25D9,25D91,3693762534,457286799.3
27.7.j.2,96334.8099981,25D9,25D94,3693762534,457286799.3
27.7.j.2,96334.8099981,25D9,25D97,3693762534,457286800.5
27.7.j.2,96334.8099981,25D9,26D93,3693762534,1.399
27.7.j.2,96334.8099981,25D9,26D96,3693762534,1.399
27.7.j.2,96334.8099981,25D9,26D99,3693762534,1.399
27.7.j.2,96334.8099981,25D9,25E02,3693762534,0.008
27.7.j.2,96334.8099981,25D9,25E01,3693762534,0.008
27.7.j.2,96334.8099981,25D9,26E03,3693762534,0
27.7.j.2,96334.8099981,26D9,26D89,4088768687,0.866
27.7.j.2,96334.8099981,26D9,26D88,4088768687,0.863
27.7.j.2,96334.8099981,26D9,26D87,4088768687,0.86
27.7.j.2,96334.8099981,26D9,27D89,4088768687,0
27.7.j.2,96334.8099981,26D9,26D93,4088768687,455803429.2
27.7.j.2,96334.8099981,26D9,26D96,4088768687,455803429.2
27.7.j.2,96334.8099981,26D9,26D99,4088768687,455803430.5
27.7.j.2,96334.8099981,26D9,26D92,4088768687,454316075.7
27.7.j.2,96334.8099981,26D9,26D95,4088768687,454316075.7
27.7.j.2,96334.8099981,26D9,26D98,4088768687,454316076.9
27.7.j.2,96334.8099981,26D9,26D91,4088768687,452824747.4
27.7.j.2,96334.8099981,26D9,26D94,4088768687,452824747.4
27.7.j.2,96334.8099981,26D9,26D97,4088768687,452824748.6
27.7.j.2,96334.8099981,26D9,27D93,4088768687,0.647
27.7.j.2,96334.8099981,26D9,27D96,4088768687,0.647
27.7.j.2,96334.8099981,26D9,27D99,4088768687,0.647
27.7.j.2,96334.8099981,26D9,26E03,4088768687,0.008
27.7.j.2,96334.8099981,26D9,26E02,4088768687,0.008
27.7.j.2,96334.8099981,26D9,26E01,4088768687,0.008
27.7.j.2,96334.8099981,26D9,27E03,4088768687,0
27.7.j.2,96334.8099981,27D9,27D89,4048394347,0.858
27.7.j.2,96334.8099981,27D9,27D88,4048394347,0.855
27.7.j.2,96334.8099981,27D9,27D87,4048394347,0.852
27.7.j.2,96334.8099981,27D9,28D89,4048394347,0
27.7.j.2,96334.8099981,27D9,27D93,4048394347,451329457
27.7.j.2,96334.8099981,27D9,27D96,4048394347,451329457
27.7.j.2,96334.8099981,27D9,27D99,4048394347,451329458.2
27.7.j.2,96334.8099981,27D9,27D92,4048394347,449830220.6
27.7.j.2,96334.8099981,27D9,27D95,4048394347,449830220.6
27.7.j.2,96334.8099981,27D9,27D98,4048394347,449830221.9
27.7.j.2,96334.8099981,27D9,27D91,4048394347,448327041.4
27.7.j.2,96334.8099981,27D9,27D94,4048394347,448327041.4
27.7.j.2,96334.8099981,27D9,27D97,4048394347,448327042.6
27.7.j.2,96334.8099981,27D9,28D93,4048394347,0.604
27.7.j.2,96334.8099981,27D9,28D96,4048394347,0.604
27.7.j.2,96334.8099981,27D9,28D99,4048394347,0.604
27.7.j.2,96334.8099981,27D9,27E03,4048394347,0.008
27.7.j.2,96334.8099981,27D9,27E02,4048394347,0.008
27.7.j.2,96334.8099981,27D9,27E01,4048394347,0.008
27.7.j.2,96334.8099981,27D9,28E03,4048394347,0
27.7.j.2,96334.8099981,28D9,28D89,4007701112,0.849
27.7.j.2,96334.8099981,28D9,28D88,4007701112,0.846
27.7.j.2,96334.8099981,28D9,28D87,4007701112,0.843
27.7.j.2,96334.8099981,28D9,29D89,4007701112,0
27.7.j.2,96334.8099981,28D9,28D93,4007701112,446819939
27.7.j.2,96334.8099981,28D9,28D96,4007701112,446819939
